Title,Job SubClassification,Job Classification,Full Job Description
Data Engineer,Developers/Programmers,Information & Communication Technology,"About You
As a Data Engineer, you'll be responsible for developing, constructing, testing, and maintaining architectures such as databases and large-scale processing systems. You'll work closely with data scientists, analysts, and other stakeholders to understand their requirements and ensure smooth data flow within the organization. Your expertise in data warehousing, ETL (Extract, Transform, Load) processes, and containerization and orchestration technologies will be crucial in building and optimizing our data pipelines.
Your Day-to-Day
Data Architecture Development:
Design, develop, and maintain scalable data architectures, including databases, data warehouses, and data lakes.
Evaluate and select appropriate technologies and tools for data storage, processing, and retrieval.
Data Pipeline Implementation:
Develop and optimize ETL processes to ingest, transform, and load data from various sources into our data infrastructure.
Ensure data quality and integrity throughout the ETL process.
Data Modeling:
Design and implement data models to support analytics and reporting requirements.
Collaborate with data scientists and analysts to understand their modeling needs and translate them into scalable data structures.
Monitoring and Maintenance:
Monitor data pipelines and infrastructure for performance, reliability, and security.
Troubleshoot and resolve issues related to data processing, storage, and access.
Documentation and Collaboration:
Document data engineering processes, workflows, and best practices.
Collaborate with cross-functional teams, including data scientists, analysts, software engineers, and business stakeholders, to understand requirements and deliver solutions.
Your Know-How
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Proven experience as a Data Engineer or similar role, with a strong background in data warehousing and ETL.
Proficiency in programming languages such as Python, Java, or Scala.
Hands-on experience with relational and NoSQL databases (e.g., PostgreSQL, MySQL, MongoDB).
Familiarity with cloud platforms such as AWS, Azure, or Google Cloud Platform.
Learning Objective
Teamwork and Corporate Environment
: Gain hands-on experience working collaboratively in a corporate setting, understanding the dynamics of teamwork.
Critical Thinking and Problem-Solving:
Enhance critical thinking skills by addressing challenges and solving problems encountered during market research.
Analytical Skills
: Develop strong analytical skills through the collection and analysis of market data.
Data Quality and Governance:
Learn the importance of data quality and governance in maintaining accurate and reliable datasets."
Data Engineer,Engineering - Software,Information & Communication Technology,"Established in Kuala Lumpur since 2015, Mandrill Tech is a fast growing technology company. It serves many clients from various lines of industry.
Being an MSC certified company, Mandrill Tech is recognized as leaders in ICT industry development in Malaysia. It reflects our commitment to be the frontliner of technology innovation and advancements.
The Role
You will be responsible for:
Develop scalable data architectures and systems that can handle large volumes of data and support real-time processing and analytics.
Collect, extract, transform, and load data from various sources, including databases, data warehouses, and data lakes.
Ensure data quality and integrity through the use of validation and cleansing processes and implement data security and privacy measures.
Collaborate with data scientists, analysts, and business users to understand their data needs and requirements and provide them with access to the data they need.
Develop and maintain ETL processes, data pipelines, and other data integration tools and technologies.
Perform data modelling and database design and optimize data structures and queries for performance and scalability.
Monitor and maintain data infrastructure and systems to ensure they are operating at peak performance and availability.
Stay up to date with new and emerging technologies and techniques in the data engineering field, and recommend new tools and technologies as needed.
Participate in team meetings, code reviews, and other collaborative activities to ensure the successful development and implementation of data infrastructure and systems.
Ideal Profile
Bachelor's degree in Computer Science, Electrical Engineering, or related field (required), Master's degree in Computer Science or related field (preferred).
Strong knowledge of data management and database technologies, such as SQL, NoSQL, and Spark.
Minimum 5 years of experience with data integration tools and technologies, such as ETL, data pipelines, and data warehousing.
Excellent programming skills in languages such as Python and Java.
Strong analytical and problem-solving skills, with the ability to analyze complex data and identify solutions to data engineering challenges.
Strong communication and interpersonal skills, with the ability to work effectively in a team environment.
Ability to manage multiple projects and priorities, and to adapt quickly to changing situations.
Commitment to maintaining confidentiality and integrity in all aspects of the job, and to promoting a safe and inclusive work environment.
What's on Offer?
Work alongside & learn from best in class talent
Excellent career development opportunities
Great work environment"
Data Engineer,Engineering - Software,Information & Communication Technology,"Established in Kuala Lumpur since 2015, Mandrill Tech is a fast growing technology company. It serves many clients from various lines of industry.
Being an MSC certified company, Mandrill Tech is recognized as leaders in ICT industry development in Malaysia. It reflects our commitment to be the frontliner of technology innovation and advancements.
The Role
You will be responsible for:
Develop scalable data architectures and systems that can handle large volumes of data and support real-time processing and analytics.
Collect, extract, transform, and load data from various sources, including databases, data warehouses, and data lakes.
Ensure data quality and integrity through the use of validation and cleansing processes and implement data security and privacy measures.
Collaborate with data scientists, analysts, and business users to understand their data needs and requirements and provide them with access to the data they need.
Develop and maintain ETL processes, data pipelines, and other data integration tools and technologies.
Perform data modelling and database design and optimize data structures and queries for performance and scalability.
Monitor and maintain data infrastructure and systems to ensure they are operating at peak performance and availability.
Stay up to date with new and emerging technologies and techniques in the data engineering field, and recommend new tools and technologies as needed.
Participate in team meetings, code reviews, and other collaborative activities to ensure the successful development and implementation of data infrastructure and systems.
Ideal Profile
Bachelor's degree in Computer Science, Electrical Engineering, or related field (required), Master's degree in Computer Science or related field (preferred).
Strong knowledge of data management and database technologies, such as SQL, NoSQL, and Spark.
Minimum 5 years of experience with data integration tools and technologies, such as ETL, data pipelines, and data warehousing.
Excellent programming skills in languages such as Python and Java.
Strong analytical and problem-solving skills, with the ability to analyze complex data and identify solutions to data engineering challenges.
Strong communication and interpersonal skills, with the ability to work effectively in a team environment.
Ability to manage multiple projects and priorities, and to adapt quickly to changing situations.
Commitment to maintaining confidentiality and integrity in all aspects of the job, and to promoting a safe and inclusive work environment.
What's on Offer?
Work alongside & learn from best in class talent
Excellent career development opportunities
Great work environment"
Senior DevOps Engineer,Engineering - Software,Information & Communication Technology,"About Us
EBC Financial Group – a global financial services provider headquartered in the dynamic city of London, we specialize in global financial investment, asset management and financial consulting. Our team consists of seasoned professionals and young talents who bring diverse perspectives and exceptional skills to the table. Since our establishment in 2020, our company has experienced rapid growth. We currently operate in major financial hubs worldwide, including Cyprus, Sydney, Singapore, Kuala Lumpur, Hong Kong, Tokyo, Bangkok and more. At EBC, integrity, respect, and youth are our core values. The right candidate will have the opportunity to work with experienced professionals and be part of a dynamic and innovative team. Join us on our mission to create value for our clients and become a trusted partner in the global financial market.
Job Responsibilities:
(a) Windows and Linux Server Management
Configuration of server network settings (IP addresses, ports), disk management, and security protection.
Installation and maintenance of server software, including databases, middleware, and application software.
Proficiency in using system and application monitoring tools, such as Zabbix.
Proficiency in writing and using Shell scripts and batch commands.
(b) Network Management
Configuration of dedicated lines.
DNS configuration and management.
CDN (Content Delivery Network) setup and configuration.
(c) Web Server and Container Management
Configuration and management of Nginx and Apache web servers.
Writing and managing Docker scripts.
(d) Proficiency with Cloud Products
Experience with Google Cloud and AWS products, including but not limited to: virtual machines, databases, OSS, CDN, dedicated lines, etc., including configuration and application.
(e) Internal Network Tools Configuration
Configuration and maintenance of workstations.
Familiarity with the configuration and maintenance of bastion hosts, VPNs, and related tools.
Requirements:
Bachelor's degree or higher in Computer Science, Software Engineering, or a related field (applications from unrelated fields will not be considered).
At least 5 years of experience as a DevOps engineer or in a similar software engineering role.
Strong learning ability, problem analysis, and problem-solving skills.
Possesses excellent communication, logical thinking, teamwork ability, patience and execution capabilities."
Data Science & Engineering Team Lead,Developers/Programmers,Information & Communication Technology,"Ø A master's degree in computer science, Data Science, Mathematics, Statistics, or related field
Ø 5+ years of experience in Data Science and it would be great if you have experience with either the manufacturing industry or with GenAI. At least 2 years of experience in a people management role.
Ø Experienced with managing data scientists and data engineers
Ø Experience of working with LLMs, transformer models, vector databases, RAG frameworks, Langchain, etc.
Ø Excellent skills within Python, R, SQL, and cloud computing technologies
Ø Hands on experience in deploying models and algorithms into production systems is desirable
Ø Experience with ML Ops tools and frameworks such as Kubeflow, MLflow, e.g. is desirable
Ø Professional in English language"
"Artificial Intelligence (AI) Software Engineer (Gen AI, Python)",Engineering - Software,Information & Communication Technology,"Start your IT career with us!
Artificial Intelligence (AI) Software Engineer
With a global team of 6000+ IT professionals, DHL IT Services
connects people
and keeps the global economy running
by continuously innovating and creating sustainable digital solutions
. We work
beyond global borders
and push boundaries across
all dimensions of logistics
. You can
leave your mark
shaping the
technology backbone
of the biggest logistics company of the world. Our offices in Cyberjaya, Prague, and Chennai have earned
#GreatPlaceToWork
certification, reflecting our commitment to exceptional employee experiences.
Digitalization. Simply delivered.
At IT Services, we are passionate about technology. Our Non-Account Database team is continuously expanding. No matter your level of ITS AI Software Engineer proficiency, you can always grow within our diverse environment.
#DHL #DHLITServices #GreatPlace #TogetherUnstoppable #RightFirstTime # WilltoWin
Grow together
Timely delivery of DHL packages around the globe in a way that ensures customer data are secure is in the core of what we do.
You will design, develop AI models, codes, verifies, tests, documents, amends and re-factors complex programs/scripts and integration software services. Contributes to selection of the software development approach for projects, selecting appropriately from predictive (plan-driven) approached or adaptive (interactive/agile) approaches. Applies agreed standards and tools, to achieve well-engineered outcomes. Participates in reviews of own work and leads reviews of colleagues’ work. Implement AI solutions that integrate with existing business systems to enhance functionality and user interaction. Collaborate across teams to align AI initiatives with organization goals.
Finally, having background in IT and Agile development methodology will be essential for this position.
AI Software Engineer Specialism:
Maintains knowledge of specific technical specialism, provides detailed advice regarding their application and executes specialized tasks.
The specialism of this role covers the following and not limited to.
Passion in developing high quality software.
Strong knowledge with Waterfall and Agile development methodologies.
Inquisitive and analytical mind.
Stay current with AI trends and suggest improvements to existing systems and workflows.
Proficiency in Python.
Proficiency in Prompt Engineering.
Basic knowledge in Generative AI models, use cases.
Basic knowledge in Software Development Methodologies and DevSecOps process and tools.
Ready to embark on the journey? Here’s what we are looking for:
As an
AI Software Engineer
, having
Agile development methodology
is a huge plus. Very good knowledge of
Python, Prompt Engineering, Generative AI models,
enterprise application development that covers End-to-End process, which is from requirement gathering stage till the implementation of the solution
will also be an integral part of this role.
You are a technology and business enablement aficionado, therefore you have a good understanding of
business requirement harvesting, gathering, solutioning, and strong communication competencies
. You are able to work independently prioritize and organize your tasks under time and workload pressure. Working in a multinational environment, you can expect cross-region collaboration with teams around the globe, thus being advanced in spoken and written English will be certainly useful.
An array of benefits for you:
Hybrid work arrangements to balance in-office collaboration and home flexibility.
Outpatient (unlimited) and inpatient medical coverage for employees.
Personalized flexi benefit plan for you and your family.
Choose any day off from earned public holidays, including Saturdays and ad-hoc holidays to spend with your loved ones.
Modern offices with free parking space.
DHL is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status or any other protected characteristic."
Data Engineer,Engineering - Software,Information & Communication Technology,"Corporate IT
 
 Kuala Lumpur,
 Malaysia
Description
Data Engineer
About Us:
Sitecore’s mission is to provide cutting-edge DXP solutions that enable the world’s greatest brands to craft truly unforgettable experiences for their customers. A highly decorated industry leader, Sitecore brings content, commerce, and data into one connected platform that delivers millions of digital experiences every day. Thousands of blue-chip companies, including American Express, Porsche, Starbucks, L’Oréal, and Volvo Cars, rely on Sitecore to provide more engaging, more personalized experiences for their customers. Under the leadership of our new product-centric CEO, we are poised to continue to push the boundaries of marketing technology and shape the future of customer engagement. Learn more at Sitecore.com.
About the Role:
We are seeking a highly skilled and experienced Data Engineer to join our dynamic team. The ideal candidate will have a solid background in data engineering, with at least 5 years of experience, and expertise in Apache Spark and Microsoft Fabric. This role will involve designing, building, and maintaining scalable data pipelines and infrastructure to support our data-driven initiatives.
What You’ll Do:
Design and Develop Data Pipelines:
Create and manage robust data pipelines using Apache Spark and Microsoft Fabric to process large volumes of data efficiently.
Data Integration:
Integrate data from various sources, ensuring data quality, consistency, and reliability.
Performance Optimization:
Optimize data processing workflows for performance and scalability.
Collaboration:
Work closely with data scientists, analysts, and other stakeholders to understand data requirements and deliver solutions.
Data Governance:
Implement and maintain data governance practices to ensure data security, privacy, and compliance.
Troubleshooting:
Identify and resolve data-related issues and bottlenecks.
Documentation:
Maintain comprehensive documentation of data engineering processes and workflows.
What You Need to Succeed:
Experience:
5 years in data engineering or related fields.
Technical Skills:
Proficiency in Databrick, Apache Spark or Microsoft Fabric.
Strong programming skills in languages such as Python, Scala, or Java.
Experience with cloud platforms (e.g., Azure, AWS, GCP).
Knowledge of SQL and NoSQL databases.
Familiarity with data warehousing solutions and ETL processes.
Analytical Skills:
Strong problem-solving and analytical skills.
Communication:
Excellent communication and collaboration skills.
Education:
Bachelor’s degree in computer science, engineering, or a related field.
Additional Skills That Could Set You Apart:
Experience with big data technologies and frameworks.
Knowledge of machine learning and data science concepts.
Certification in relevant technologies (e.g., Apache Spark, Azure Data Engineer)."
Cybersecurity Data Analyst,Business/Systems Analysts,Information & Communication Technology,"MoneyLion is a leader in financial technology powering the next generation of personalized products and content, with a top consumer finance super app, a premier embedded finance platform for enterprise businesses and a world-class media arm. MoneyLion’s mission is to give everyone the power to make their best financial decisions. We pride ourselves on serving the many, not the few; providing confidence through guidance, choice, personalization; and shortening the distance to an informed action.
In our go-to money app for consumers, we deliver curated content on finance and related topics, through a tailored feed that engages people to learn and share. People take control of their finances with our innovative financial products and marketplace - including our full-fledged suite of features to save, borrow, spend, and invest - seamlessly bringing together the best offers and content from MoneyLion and our 1,100+ Enterprise Partner network, together in one experience. MoneyLion’s enterprise technology provides the definitive search engine and marketplace for financial products, enabling any company to add embedded finance to their business, with advanced AI-backed data and tools through our platform and API. Established in 2013, MoneyLion connects millions of people with the financial products and content they need, when and where they need it.
About the Role
The Kuala Lumpur office is the technology powerhouse of MoneyLion. We pride ourselves on innovative initiatives and thrive in a fast paced and challenging environment. Join our multicultural team of visionaries and industry rebels in disrupting the traditional finance industry!
We are looking for a sharp data analyst to join our cybersecurity crew. Ideally, you're someone who knows their way around data analysis, especially with stats, and catches both obvious and non-obvious signals among the stats. You'll be digging into data, teaming up with security folks and our vulnerability expert to bring in new info as needed, building dashboards to keep an eye on things, and squashing data bugs.
To excel in this role, you will have to be comfortable with common data analysis tools and databases.
Key Responsibilities
Data Quality & Normalization
Ensure data accuracy, validity, and completeness across diverse security data sources.
Detect and correct errors, resolve inconsistencies, and implement normalization strategies to support high-integrity analytics.
Contribute to the development of standards and processes that enhance data quality and reliability across the security data pipeline.
Analysis & Insight Generation
Leveraging aggregated security data from SIEM, vulnerability scanners, endpoint telemetry, and external threat intel feeds to derive actionable insights.
Regularly identify behavioral trends and systemic vulnerabilities influencing the cybersecurity strategy and risk management roadmap.
Design and implement interactive dashboards to track KPIs such as incident response time, vulnerability closure rate, and threat event frequency.
Insights generated shall help to prioritize remediation efforts, and enable faster response to emerging threats.
Risk Tracking & Resolution
Track, maintain, and follow up on identified security risks and findings to ensure timely resolution.
Collaborate with risk owners to monitor mitigation progress and provide transparency into evolving risk exposure through structured reporting.
Communication & Reporting
Deliver clear, actionable insights through concise reporting tailored to audiences at all levels—including executive leadership, senior management, and technical teams.
Develop tailored presentations and reports with actionable recommendations, using both narrative and visual storytelling.
Translate complex data patterns into strategic guidance to inform decision-making.
About You
Bachelor's degree in Computer Science, Information Systems, or a related field.
Strong analytical and problem-solving capabilities, with attention to detail and data integrity.
Proficient in statistical analysis and data visualization, with experience using Python, R, SQL, Java, MATLAB, or equivalent data mining and analytics tools.
Experience with Metabase, Power BI, or other visualization platforms.
Demonstrated success as a Security Data Analyst or similar role—translating security telemetry into operational insights and strategic dashboards.
Familiar with data modeling and transformation tools like DBT (Data Build Tool)—a plus.
Adept at presenting complex data in clear, compelling visual formats.
Excellent verbal and written communication skills, capable of engaging stakeholders across technical and non-technical domains.
What's Next…
After you submit your application, you can expect the following steps in the recruitment process:
Online Technical Assessment
Interview - Talent Acquisition Team (Virtual or face-to-face)
Interview - Interview with Hiring Manager (Face-to-face)
What We Value
We value
growth-minded
and
collaborative
people with high
learning agility
who embody our core values of
teamwork, customer-first
and
innovation
. Every member of the MoneyLion Team is passionate about fintech and ready to give 100% in helping us achieve our mission.
Working At MoneyLion
At MoneyLion, we want you to be well and thrive. Our generous benefits package includes:
Competitive salary packages
Comprehensive medical, dental, vision and life insurance benefits
Wellness perks
Paid parental leave
Generous Paid Time Off
Learning and Development resources
Flexible working hours
MoneyLion is committed to equal employment opportunities for all employees. Inside our company, every decision we make regarding our employees is based on merit, competence, and performance, completely free of discrimination. We are committed to building a team that represents a variety of backgrounds, perspectives, and skills. Within that team, no one will feel more “other” than anyone else. We realize the full promise of diversity and want you to bring your whole self to work every single day."
Service Delivery Coordinator - Japanese/Mandarin Speaker only,Help Desk & IT Support,Information & Communication Technology,"Role summary:
This position requires to handle communications with customers (external) and stakeholders (internal), addressing services-related requests and supporting service escalations. The main tasks include: review of service requests from customers, deliver resolutions, ensure timely billing. They will support the Service Delivery Manager (SDM) to ensure desired customer satisfaction & service KPIs are fulfilled.
The desired candidate has knowledge of commonly used concepts, practices and procedures within services support functions. The target is to ensure excellent service standards and maintain high customer satisfaction for Service Delivery.
Ideal candidates will possess excellent communication skills, proactive attitude, organized, analytical, logical, and experience in many different areas of services.
Key responsibilities:
Serves as primary point of contact (besides SDM) for customer inquiries/orders, complaint and ensuring that all issues are resolved in timely and satisfactory manner.
Update the product catalogue, onboard customers into SNOW and collaborate closely with the transition team to comprehend the process mapping that has been established.
Executing and coordinating order management process right from forecasting until invoicing.
Manage deployment of Lenovo devices (Desktop, Laptop and Tablet etc..) and 3rd party product between partner and customer.
Coordinate collection of unused (due to attrition or end of contract) machines from customer premise back to storage location or funder
Monitor and manage the inventory levels.
Perform device and accessory asset management.
Set up pertinent tracking for SLA monitoring or any other necessary metrics.
Prepare monthly billing file for invoicing and work with relevant team to ensure invoice is issued in timely manner as per contract.
Maintain and provide data for internal and external report (ie: MBR, QBR)
Build solid working relationships with the partners to ensure smooth deployments and excellent order management.
Actively participate in UAT enhancement testing and give recommendation to further improve overall service delivery.
Develop and maintain a thorough understanding of the organization's products and services, ensuring that accurate information is provided to customers.
Coordinate with vendors or other departments to resolves customer incidents, ensuring customer service is delivered to a high standard.
Position requirements:
Bachelor’s degree preferred.
Fluent in Mandarin OR Japanese and English.
2-5 years’ service coordination experience, ideally in IT services environment
Proven customer service experience, customer oriented
Ability to interact with the Client (Customer) as and when necessary and possess strong communication skills and active listening to adapt to different situations.
Organized & analytical: provides accurate, valid and complete information by using the right methods/tools.
Prior project management experience and strong skills in project administration will be a plus
Ability to work under minimum supervision and as a team player, ensuring good communication across multiple teams within and outside the organization.
Fairly experience and knowledgeable on account operations (PR/PO/Invoice/Payment clearance)
Familiar with CRM systems and practices as well as ticketing tools (preferably JIRA, ServiceNow)
Ability to multi-task, prioritize & manage time effectively to meet deliverable’s deadlines.
Mix of Services to Technical – 80:20
Must have attitude towards learning and implementing newer things often.
ITIL certification and PRINCE2/PMP is preferable."
Data Engineer,Engineering - Software,Information & Communication Technology,"What we’re all about.
It isn’t often you get to be part of a tech company that, since 2016, has been innovating the data analytics market in ways no-one else can. Our technology started out in FinTech, helping tackle serious criminal activity. Now, its potential is virtually limitless. Working at Quantexa isn't just intellectually stimulating. We’re a real team. Collaborating and constantly engineering better and better solutions. We’re ambitious, we think things through and we’re on a mission to discover just how far we can go. Nearly half of our colleagues come from an ethnic or religious minority background. We’re made up of people from 47 nationalities who speak over 20 languages. As a diverse mix of individuals, we make one big unstoppable team.
If our incredible culture sounds like you, we’d love you to join us.
The opportunity.
Our Quantexa Delivery team is all about contextualizing data. As a data engineer, you bring it all together. Working within a fast-paced team, you'll implement Quantexa’s innovative technology for an ever-expanding list of domains including banking, insurance, government, healthcare. From building an end-to-end data pipeline that uses our award-winning software, to configuring our decision-making platform to detect key insights, there’s always a new challenge around the corner.
You’ll need to be a problem solver. The challenges we tackle are big, but they're also incredibly rewarding. Your contributions in managing, transforming, and cleansing high volume data help our clients solve business problems in areas including fraud, financial crime, data management, risk and customer intelligence.
What you’ll be doing.
Writing defensive, fault tolerant and efficient code for production level data processing systems.
Configuring and deploying Quantexa software using tools such as Spark, Hadoop, Scala, Elasticsearch, with our platform being hosted on both private and public virtual clouds, such as Google cloud, Microsoft Azure and Amazon.
You’ll be a trusted source of knowledge for your clients. And you’ll articulate technical concepts to a non-technical audience so they can make key decisions.
Collaborate with both our solution architects and our R&D engineers to champion solutions and standards for complex big data challenges. You proactively promote knowledge sharing and ensure best practice is followed.
Requirements
What you’ll bring.
You’ll have a background in hands-on technical development, with at least 18 months’ of industry experience in a data engineering role or equivalent, and preferably some software industry experience.
Proficiency in Scala, java, python, or a programming language associated with data engineering. Our primary language is Scala, but don’t worry if that’s not currently your strongest language. We believe that strong engineering principles are universal and transferable.
As an expert in building and deploying production level data processing batch systems, you’ll share an appreciation of what makes a high quality, operationally stable system and how to streamline all areas of development, release, and operations to achieve this.
Experience with a variety of modern development tooling (e.g. Git, Gradle, Nexus) and technologies supporting automation and DevOps (e.g. Jenkins, Docker and a little bit of good old Bash scripting). You’ll be familiar with developing within a version-controlled process that regularly makes use of these tools and technologies.
A strong technical communication ability with demonstrable experience of working in rapidly changing client environments.
Knowledge of testing libraries of common programming languages (such as ScalaTest or equivalent). Importantly, you’ll know the difference between varying test types (unit test, integration test) and can cite specific examples of what they have written themselves.
Benefits
Our perks and quirks.
What makes you Q will help you to realize your full potential, flourish and enjoy what you do, while being recognized and rewarded with our broad range of benefits.
Competitive salary
Company bonus
Annual leave, plus national holidays + your birthday off!
Regularly bench-marked salary rates
Well-being days
Volunteer Day off
Work from Home Equipment
Free Calm App Subscription #1 app for meditation, relaxation and sleep
Continuous Training and Development, including access to Udemy Business
Spend up to 2 months working outside of your country of employment over a rolling 12-month period with our ‘Work from Anywhere’ policy
Employee Referral Program
Team Social Budget & Company-wide Socials
Our mission.
We have one mission. To help businesses grow. To make data easier. And to make the world a better place. We’re not a start-up. Not anymore. But we’ve not been around that long either. What we are is a collection of bright, passionate minds harnessing complexities and helping our clients and their communities. One culture, made of many. Heading in one direction – the future.
It’s all about you.
We want you to feel welcome, valued, and respected—because it’s your individuality and passion that make you Q. We see that, and we celebrate it. That’s why we’re proud to be an Equal Opportunity Employer.
We are committed to fostering an inclusive and diverse work environment, continuously improving to ensure everyone belongs. Our recruitment process is designed to be inclusive and accessible. If you need any reasonable adjustments or accommodations, please let our Talent Acquisition Team know—we’re happy to assist.
No matter your race, beliefs, color, national origin, gender, sexual orientation, age, marital status, neurodiversity, or abilities—whoever you are—if you're a passionate, curious, and caring human eager to push the boundaries of what’s possible, we want to hear from you.
start. don’t stop – Apply"
AI Development Team Lead,Team Leaders,Information & Communication Technology,"AI Development Team Lead
Job Summary:
The AI Development Team Lead is responsible for managing and mentoring a team of AI engineers, ML developers, and data scientists. This role bridges strategic objectives from the Head of Department (HOD) with execution by the technical team. The ideal candidate combines technical AI/ML expertise with project management and people leadership to ensure the successful delivery of AI initiatives that align with business goals.
Key Responsibilities:
Strategic Planning & Execution
• Collaborate with HOD to define AI vision, goals, and KPIs aligned with business needs.
• Translate high-level strategy into actionable technical tasks and sprint plans.
• Evaluate and recommend AI technologies, platforms, tools, and best practices.
Team Leadership & Management
• Lead, mentor, and manage a multidisciplinary team (AI engineers, ML specialists, data scientists).
• Conduct regular one-on-ones, performance reviews, and skill gap assessments.
• Promote a collaborative, transparent, and accountable team environment.
Technical Oversight
• Oversee design, development, testing, deployment, and maintenance of AI/ML models.
• Perform code reviews, model validation, and ensure adherence to engineering standards.
• Identify and resolve technical bottlenecks, support experimentation and innovation.
Project Management
• Manage project timelines, resource allocation, risk assessments, and reporting.
• Facilitate Agile ceremonies (sprint planning, stand-ups, retrospectives).
• Monitor and report on progress, blockers, and deliverables to HOD and stakeholders.
Cross-Functional Collaboration
• Work closely with product managers, data engineers, software teams, and business stakeholders.
• Ensure AI models and systems integrate well with broader platforms or customer touchpoints.
• Translate business questions into data science problems and actionable models.
Governance, Ethics & Compliance
• Ensure all AI/ML developments comply with data privacy laws and AI ethics standards.
• Define policies for model retraining, versioning, and explainability.
Qualifications & Skills:
Education:
• Bachelor’s or Master’s in Computer Science, Artificial Intelligence, Data Science, or related fields.
• Certifications in AI/ML (e.g., Google AI, AWS ML, Microsoft AI Engineer) are a plus.
Experience:
• 5–8 years total in AI/ML, with 2–3 years in a leadership or technical management role.
• Proven experience in deploying ML models into production (real-time or batch).
• Familiarity with Agile/Scrum practices and tools like Jira, Confluence, Git, etc.
Technical Proficiency:
• Proficient in Python and ML libraries: TensorFlow, PyTorch, scikit-learn, etc.
• Experience with model lifecycle: training, tuning, deployment, and monitoring.
• Strong understanding of supervised/unsupervised learning, NLP, computer vision, or generative AI.
• Familiarity with MLOps: Docker, Kubernetes, MLFlow, CI/CD for AI pipelines.
• Experience working with cloud platforms: AWS, GCP, Azure.
Soft Skills:
• Excellent communication and stakeholder management skills.
• Strong leadership, team-building, and conflict resolution skills.
• Analytical mindset with attention to both big-picture strategy and technical detail."
Programmer,Developers/Programmers,Information & Communication Technology,"Description
End user driven: Collaborate & work with end users to translate business requirements into BI / Analytics solutions
Data Manipulation / processing: clean, transform, manipulate, merge and engineer data from different sources; handle all types of data (e.g. streaming, structured, unstructured data).
Coding: contribute to internal and/or external libraries through raising issues, adding documentation and/or contributing new features; write clean, re-usable code in a language that runs in production systems.
Statistics and Machine Learning: understand and have applied a wide range of statistical or machine learning methods to build data science algorithms (e.g. for forecasts, ranking)
Carry out advanced data analytics (e.g. correlation, reliability, confidence testing, regression, etc from source data).
Scalability, Reliability, Maintenance: proven experience in building scalable and re-usable systems and automating operations
Data Domain Knowledge: understanding of data sources, and data and analytics requirements in the industry, with experience working closely with domain experts in applying data science analytics solutions
All other related tasks
Requirement
Must have minimum bachelors degree in Computer science, MIS/IT, Math/Statistics, Engineering or Science discipline;
Minimum Four (4) years experience in software application development in upstream oil and gas industry;
Experience in developing cohesive overall design strategy & assess design solutions against user requirements;
Skilled in one or more object-oriented programming languages (e.g. Python, R, or others); Excel, Power BI and basic web programming (CSS & HTML);
Skilled in data manipulation / processing: clean, transform, manipulate, merge and engineer data from different sources; handle all types of data (e.g. streaming, structured, unstructured data);
Familiarity with database and application programming interface, including WITS/WITSML data structures & protocol;
Familiarity and experienced in SQL;
Good understanding of software engineering best practices including technical design, version control (using Git), testing, and documentation;
Knowledge and understanding of modern development methodologies: Agile using Scrum and/or Kanban;
Have excellent command of English language in both speaking and writing;"
"Intern, IT Associate Data Engineer",Engineering - Software,Information & Communication Technology,"Make a meaningful difference to patients around the world. Our University Programs are designed to help early-career professionals contribute to solutions that transform patient lives. We also believe in investing in the future of our talented people across the globe, including early career professionals seeking to explore and establish themselves within the medical device industry. We’ll provide you with the opportunity to thrive in a dynamic environment where you can make innovative contributions.
As an Intern - IT Associate Data Engineer, it gives you an exciting way to explore the cloud industry and build real-time Data Pipelines Solutions & to learn alongside outstanding experts and leaders.
How you will make an impact:
Understand & collaborate with the internal data platform design engineering team to develop data pipelines, integrations, and models, ensuring efficient data operations within the IT Cloud framework.
Provide direct support for operational ETL issues by training experts, executing comprehensive procedural reviews, handling critical cases, and maintaining documentation.
Learn & grow on the concurrent projects, including those in multiple geographical regions.
Assume responsibility for understanding high-level business processes, system design/functions, and related integrations.
Foster productive working relationships through close collaboration with the IT team and partners.
Exercise sound judgment and escalate issues when necessary, providing clear and regular communication to end-users and colleagues through both oral and written means.
Understand the team members with daily routine tasks related to support and reporting.
Support the team with research and tasks related to knowledge management and process improvements, as needed.
What you'll need (Required):
Pursuing a bachelor's degree in IT, Computer Science or equivalent
Available for the duration of the internship period (4-6 months)
Knowledge in AWS Data Lake, Data mesh, Data fabric & Data Bricks will be an added advantage
Knowledge in Python, Glue, Airflow, ML, AI/Gen AI will be an added advantage
Unique Benefits for Interns:
Innovative & Industry Leading Technology
Accelerated Career Growth
A Growing Global Company
Stretch Assignments
Meaningful Projects with Real Impact
SHARE THIS JOB"
